"date","conf","status1","s1"
"2012-04-12","","Normal value",0.868929
"2012-04-13","","Normal value",0.869373
"2012-04-16","","Normal value",0.919388
"2012-04-17","","Normal value",0.936781
"2012-04-18","","Normal value",0.929261
"2012-04-19","","Normal value",0.977286
"2012-04-20","","Normal value",0.977892
"2012-04-23","","Normal value",0.992003
"2012-04-24","","Normal value",0.964516
"2012-04-25","","Normal value",0.93658
"2012-04-26","","Normal value",0.887295
"2012-04-27","","Normal value",0.892605
"2012-04-30","","Normal value",0.847464
"2012-05-02","","Normal value",0.804985
"2012-05-03","","Normal value",0.802004
"2012-05-04","","Normal value",0.756091
"2012-05-07","","Normal value",0.724231
"2012-05-08","","Normal value",0.722489
"2012-05-09","","Normal value",0.758191
"2012-05-10","","Normal value",0.736744
"2012-05-11","","Normal value",0.72522
"2012-05-14","","Normal value",0.720056
"2012-05-15","","Normal value",0.762247
"2012-05-16","","Normal value",0.785944
"2012-05-17","","Normal value",0.717316
"2012-05-18","","Normal value",0.72908
"2012-05-21","","Normal value",0.720757
"2012-05-22","","Normal value",0.710254
"2012-05-23","","Normal value",0.664592
"2012-05-24","","Normal value",0.61459
"2012-05-25","","Normal value",0.600877
"2012-05-28","","Normal value",0.575295
"2012-05-29","","Normal value",0.578959
"2012-05-30","","Normal value",0.572589
"2012-05-31","","Normal value",0.515783
"2012-06-01","","Normal value",0.434078
"2012-06-04","","Normal value",0.494715
"2012-06-05","","Normal value",0.495623
"2012-06-06","","Normal value",0.5804
"2012-06-07","","Normal value",0.668003
"2012-06-08","","Normal value",0.624623
"2012-06-11","","Normal value",0.655309
"2012-06-12","","Normal value",0.738567
"2012-06-13","","Normal value",0.757476
"2012-06-14","","Normal value",0.731601
"2012-06-15","","Normal value",0.681778
"2012-06-18","","Normal value",0.666514
"2012-06-19","","Normal value",0.726128
"2012-06-20","","Normal value",0.809121
"2012-06-21","","Normal value",0.766467
"2012-06-22","","Normal value",0.769173
"2012-06-25","","Normal value",0.696345
"2012-06-26","","Normal value",0.7303
"2012-06-27","","Normal value",0.743323
"2012-06-28","","Normal value",0.723944
"2012-06-29","","Normal value",0.762854
"2012-07-02","","Normal value",0.692616
"2012-07-03","","Normal value",0.636322
"2012-07-04","","Normal value",0.611315
"2012-07-05","","Normal value",0.544083
"2012-07-06","","Normal value",0.38324
"2012-07-09","","Normal value",0.371547
"2012-07-10","","Normal value",0.366418
"2012-07-11","","Normal value",0.322853
"2012-07-12","","Normal value",0.301974
"2012-07-13","","Normal value",0.278195
"2012-07-16","","Normal value",0.23263
"2012-07-17","","Normal value",0.238119
"2012-07-18","","Normal value",0.232983
"2012-07-19","","Normal value",0.244989
"2012-07-20","","Normal value",0.225258
"2012-07-23","","Normal value",0.298484
"2012-07-24","","Normal value",0.371109
"2012-07-25","","Normal value",0.393682
"2012-07-26","","Normal value",0.346876
"2012-07-27","","Normal value",0.365787
"2012-07-30","","Normal value",0.299462
"2012-07-31","","Normal value",0.25907
"2012-08-01","","Normal value",0.244139
"2012-08-02","","Normal value",0.220197
"2012-08-03","","Normal value",0.264113
"2012-08-06","","Normal value",0.256227
"2012-08-07","","Normal value",0.302543
"2012-08-08","","Normal value",0.272254
"2012-08-09","","Normal value",0.27461
"2012-08-10","","Normal value",0.235505
"2012-08-13","","Normal value",0.271777
"2012-08-14","","Normal value",0.292007
"2012-08-15","","Normal value",0.332278
"2012-08-16","","Normal value",0.327202
"2012-08-17","","Normal value",0.333381
"2012-08-20","","Normal value",0.334381
"2012-08-21","","Normal value",0.369079
"2012-08-22","","Normal value",0.353656
"2012-08-23","","Normal value",0.308855
"2012-08-24","","Normal value",0.301711
"2012-08-27","","Normal value",0.300107
"2012-08-28","","Normal value",0.295889
"2012-08-29","","Normal value",0.323893
"2012-08-30","","Normal value",0.298924
"2012-08-31","","Normal value",0.302703
"2012-09-03","","Normal value",0.303764
"2012-09-04","","Normal value",0.314451
"2012-09-05","","Normal value",0.317387
"2012-09-06","","Normal value",0.381523
"2012-09-07","","Normal value",0.387993
"2012-09-10","","Normal value",0.409177
"2012-09-11","","Normal value",0.389715
"2012-09-12","","Normal value",0.441368
"2012-09-13","","Normal value",0.39283
"2012-09-14","","Normal value",0.466369
"2012-09-17","","Normal value",0.48698
"2012-09-18","","Normal value",0.449289
"2012-09-19","","Normal value",0.444179
"2012-09-20","","Normal value",0.437794
"2012-09-21","","Normal value",0.433807
"2012-09-24","","Normal value",0.431261
"2012-09-25","","Normal value",0.419939
"2012-09-26","","Normal value",0.389888
"2012-09-27","","Normal value",0.373117
"2012-09-28","","Normal value",0.356313
"2012-10-01","","Normal value",0.391806
"2012-10-02","","Normal value",0.387995
"2012-10-03","","Normal value",0.37425
"2012-10-04","","Normal value",0.374498
"2012-10-05","","Normal value",0.393698
"2012-10-08","","Normal value",0.378588
"2012-10-09","","Normal value",0.378309
"2012-10-10","","Normal value",0.353977
"2012-10-11","","Normal value",0.366883
"2012-10-12","","Normal value",0.345048
"2012-10-15","","Normal value",0.339073
"2012-10-16","","Normal value",0.395668
"2012-10-17","","Normal value",0.440715
"2012-10-18","","Normal value",0.464075
"2012-10-19","","Normal value",0.463862
"2012-10-22","","Normal value",0.49024
"2012-10-23","","Normal value",0.46875
"2012-10-24","","Normal value",0.449423
"2012-10-25","","Normal value",0.452459
"2012-10-26","","Normal value",0.406354
"2012-10-29","","Normal value",0.38732
"2012-10-30","","Normal value",0.380403
"2012-10-31","","Normal value",0.389048
"2012-11-01","","Normal value",0.380895
"2012-11-02","","Normal value",0.356129
"2012-11-05","","Normal value",0.33298
"2012-11-06","","Normal value",0.330716
"2012-11-07","","Normal value",0.277801
"2012-11-08","","Normal value",0.271393
"2012-11-09","","Normal value",0.257611
"2012-11-12","","Normal value",0.254234
"2012-11-13","","Normal value",0.251311
"2012-11-14","","Normal value",0.269876
"2012-11-15","","Normal value",0.253781
"2012-11-16","","Normal value",0.245123
"2012-11-19","","Normal value",0.255507
"2012-11-20","","Normal value",0.294172
"2012-11-21","","Normal value",0.333507
"2012-11-22","","Normal value",0.327777
"2012-11-23","","Normal value",0.317548
"2012-11-26","","Normal value",0.296745
"2012-11-27","","Normal value",0.317332
"2012-11-28","","Normal value",0.253077
"2012-11-29","","Normal value",0.275258
"2012-11-30","","Normal value",0.267286
"2012-12-03","","Normal value",0.291467
"2012-12-04","","Normal value",0.294117
"2012-12-05","","Normal value",0.251633
"2012-12-06","","Normal value",0.217252
"2012-12-07","","Normal value",0.148761
"2012-12-10","","Normal value",0.143448
"2012-12-11","","Normal value",0.159116
"2012-12-12","","Normal value",0.156905
"2012-12-13","","Normal value",0.15576
"2012-12-14","","Normal value",0.158074
"2012-12-17","","Normal value",0.195261
"2012-12-18","","Normal value",0.222817
"2012-12-19","","Normal value",0.244478
"2012-12-20","","Normal value",0.220879
"2012-12-21","","Normal value",0.211732
"2012-12-24","","Normal value",0.201402
"2012-12-27","","Normal value",0.199555
"2012-12-28","","Normal value",0.176271
"2012-12-31","","Normal value",0.173251
"2013-01-02","","Normal value",0.264707
"2013-01-03","","Normal value",0.307209
"2013-01-04","","Normal value",0.394236
"2013-01-07","","Normal value",0.385908
"2013-01-08","","Normal value",0.363894
"2013-01-09","","Normal value",0.343499
"2013-01-10","","Normal value",0.392366
"2013-01-11","","Normal value",0.434874
"2013-01-14","","Normal value",0.422433
"2013-01-15","","Normal value",0.431683
"2013-01-16","","Normal value",0.422526
"2013-01-17","","Normal value",0.519452
"2013-01-18","","Normal value",0.534093
"2013-01-21","","Normal value",0.534467
"2013-01-22","","Normal value",0.511966
"2013-01-23","","Normal value",0.484435
"2013-01-24","","Normal value",0.478371
"2013-01-25","","Normal value",0.624483
"2013-01-28","","Normal value",0.718677
"2013-01-29","","Normal value",0.685186
"2013-01-30","","Normal value",0.735946
"2013-01-31","","Normal value",0.697306
"2013-02-01","","Normal value",0.616192
"2013-02-04","","Normal value",0.615918
"2013-02-05","","Normal value",0.650204
"2013-02-06","","Normal value",0.629411
"2013-02-07","","Normal value",0.563222
"2013-02-08","","Normal value",0.561879
"2013-02-11","","Normal value",0.557312
"2013-02-12","","Normal value",0.593009
"2013-02-13","","Normal value",0.618236
"2013-02-14","","Normal value",0.572596
"2013-02-15","","Normal value",0.569365
"2013-02-18","","Normal value",0.561754
"2013-02-19","","Normal value",0.564428
"2013-02-20","","Normal value",0.589374
"2013-02-21","","Normal value",0.539685
"2013-02-22","","Normal value",0.484192
"2013-02-25","","Normal value",0.531867
"2013-02-26","","Normal value",0.422365
"2013-02-27","","Normal value",0.375345
"2013-02-28","","Normal value",0.376364
"2013-03-01","","Normal value",0.337634
"2013-03-04","","Normal value",0.329758
"2013-03-05","","Normal value",0.356169
"2013-03-06","","Normal value",0.355521
"2013-03-07","","Normal value",0.400471
"2013-03-08","","Normal value",0.42227
"2013-03-11","","Normal value",0.392408
"2013-03-12","","Normal value",0.377313
"2013-03-13","","Normal value",0.370932
"2013-03-14","","Normal value",0.365994
"2013-03-15","","Normal value",0.341826
"2013-03-18","","Normal value",0.302719
"2013-03-19","","Normal value",0.291861
"2013-03-20","","Normal value",0.313586
"2013-03-21","","Normal value",0.313798
"2013-03-22","","Normal value",0.330057
"2013-03-25","","Normal value",0.30798
"2013-03-26","","Normal value",0.32593
"2013-03-27","","Normal value",0.285217
"2013-03-28","","Normal value",0.292213
"2013-04-02","","Normal value",0.328775
"2013-04-03","","Normal value",0.298877
"2013-04-04","","Normal value",0.256894
"2013-04-05","","Normal value",0.230011
"2013-04-08","","Normal value",0.241914
"2013-04-09","","Normal value",0.283549
"2013-04-10","","Normal value",0.330174
"2013-04-11","","Normal value",0.308319
"2013-04-12","","Normal value",0.287831
"2013-04-15","","Normal value",0.279775
"2013-04-16","","Normal value",0.289886
"2013-04-17","","Normal value",0.274374
"2013-04-18","","Normal value",0.256389
"2013-04-19","","Normal value",0.279644
"2013-04-22","","Normal value",0.243504
"2013-04-23","","Normal value",0.253975
"2013-04-24","","Normal value",0.234733
"2013-04-25","","Normal value",0.249896
"2013-04-26","","Normal value",0.237208
"2013-04-29","","Normal value",0.230458
"2013-04-30","","Normal value",0.22606
"2013-05-02","","Normal value",0.193552
"2013-05-03","","Normal value",0.200646
"2013-05-06","","Normal value",0.229464
"2013-05-07","","Normal value",0.257526
"2013-05-08","","Normal value",0.254812
"2013-05-09","","Normal value",0.232706
"2013-05-10","","Normal value",0.304918
"2013-05-13","","Normal value",0.28814
"2013-05-14","","Normal value",0.28269
"2013-05-15","","Normal value",0.277135
"2013-05-16","","Normal value",0.244384
"2013-05-17","","Normal value",0.219743
"2013-05-20","","Normal value",0.235325
"2013-05-21","","Normal value",0.280681
"2013-05-22","","Normal value",0.245589
"2013-05-23","","Normal value",0.276397
"2013-05-24","","Normal value",0.309362
"2013-05-27","","Normal value",0.32261
"2013-05-28","","Normal value",0.334906
"2013-05-29","","Normal value",0.40605
"2013-05-30","","Normal value",0.422819
"2013-05-31","","Normal value",0.410791
"2013-06-03","","Normal value",0.443113
"2013-06-04","","Normal value",0.458952
"2013-06-05","","Normal value",0.449103
"2013-06-06","","Normal value",0.524793
"2013-06-07","","Normal value",0.535353
"2013-06-10","","Normal value",0.557849
"2013-06-11","","Normal value",0.6621
"2013-06-12","","Normal value",0.622793
"2013-06-13","","Normal value",0.556934
"2013-06-14","","Normal value",0.499857
"2013-06-17","","Normal value",0.494469
"2013-06-18","","Normal value",0.54918
"2013-06-19","","Normal value",0.533268
"2013-06-20","","Normal value",0.718705
"2013-06-21","","Normal value",0.748107
"2013-06-24","","Normal value",0.901626
"2013-06-25","","Normal value",0.844722
"2013-06-26","","Normal value",0.746685
"2013-06-27","","Normal value",0.687595
"2013-06-28","","Normal value",0.728286
"2013-07-01","","Normal value",0.690545
"2013-07-02","","Normal value",0.641983
"2013-07-03","","Normal value",0.629512
"2013-07-04","","Normal value",0.539826
"2013-07-05","","Normal value",0.573797
"2013-07-08","","Normal value",0.504277
"2013-07-09","","Normal value",0.489526
"2013-07-10","","Normal value",0.496564
"2013-07-11","","Normal value",0.515397
"2013-07-12","","Normal value",0.477028
"2013-07-15","","Normal value",0.432774
"2013-07-16","","Normal value",0.413126
"2013-07-17","","Normal value",0.395608
"2013-07-18","","Normal value",0.380165
"2013-07-19","","Normal value",0.349934
"2013-07-22","","Normal value",0.380559
"2013-07-23","","Normal value",0.460774
"2013-07-24","","Normal value",0.510439
"2013-07-25","","Normal value",0.51483
"2013-07-26","","Normal value",0.515887
"2013-07-29","","Normal value",0.530123
"2013-07-30","","Normal value",0.527594
"2013-07-31","","Normal value",0.542475
"2013-08-01","","Normal value",0.536219
"2013-08-02","","Normal value",0.518176
"2013-08-05","","Normal value",0.528476
"2013-08-06","","Normal value",0.55609
"2013-08-07","","Normal value",0.549048
"2013-08-08","","Normal value",0.546727
"2013-08-09","","Normal value",0.537018
"2013-08-12","","Normal value",0.5438
"2013-08-13","","Normal value",0.633655
"2013-08-14","","Normal value",0.643179
"2013-08-15","","Normal value",0.686672
"2013-08-16","","Normal value",0.66986
"2013-08-19","","Normal value",0.706214
"2013-08-20","","Normal value",0.677228
"2013-08-21","","Normal value",0.707708
"2013-08-22","","Normal value",0.721003
"2013-08-23","","Normal value",0.796599
"2013-08-26","","Normal value",0.728932
"2013-08-27","","Normal value",0.709839
"2013-08-28","","Normal value",0.717084
"2013-08-29","","Normal value",0.705922
"2013-08-30","","Normal value",0.713481
"2013-09-02","","Normal value",0.744579
"2013-09-03","","Normal value",0.74583
"2013-09-04","","Normal value",0.761018
"2013-09-05","","Normal value",0.860425
"2013-09-06","","Normal value",0.765529
"2013-09-09","","Normal value",0.768825
"2013-09-10","","Normal value",0.825889
"2013-09-11","","Normal value",0.779762
"2013-09-12","","Normal value",0.719725
"2013-09-13","","Normal value",0.729214
"2013-09-16","","Normal value",0.690712
"2013-09-17","","Normal value",0.717584
"2013-09-18","","Normal value",0.746508
"2013-09-19","","Normal value",0.658961
"2013-09-20","","Normal value",0.688844
"2013-09-23","","Normal value",0.653706
"2013-09-24","","Normal value",0.62045
"2013-09-25","","Normal value",0.633002
"2013-09-26","","Normal value",0.635012
"2013-09-27","","Normal value",0.591185
"2013-09-30","","Normal value",0.599196
"2013-10-01","","Normal value",0.595126
"2013-10-02","","Normal value",0.591694
"2013-10-03","","Normal value",0.605947
"2013-10-04","","Normal value",0.611751
"2013-10-07","","Normal value",0.576511
"2013-10-08","","Normal value",0.600749
"2013-10-09","","Normal value",0.596112
"2013-10-10","","Normal value",0.624356
"2013-10-11","","Normal value",0.61537
"2013-10-14","","Normal value",0.61208
"2013-10-15","","Normal value",0.629846
"2013-10-16","","Normal value",0.687754
"2013-10-17","","Normal value",0.626461
"2013-10-18","","Normal value",0.584999
"2013-10-21","","Normal value",0.592031
"2013-10-22","","Normal value",0.549812
